RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
97501,94010,California,1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892300,2064400,2022700,1848800,1769700,1790700,1746500,1716500,1798700,1892600,2286400,2266700,2471900,2300300,2245700,2242200,2275800,2393300,2209700,2216500,1903900,1968400,1.90E+06,2202400,2217700,2120400,2293900,2377300,2639500,2490700,2465700,2267500,2188400,2065300,2105300,2162900,2164600,2163900,2176300,2229700,2137800,2186400,2493900,2522200,2541200,2236800,2367600,2461900,2.54E+06,2580600,2.43E+06,2.34E+06,2236700,2454600,2431300,2421600,
69206,27103,North Carolina,1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130400,126100,122900,119600,1.20E+05,116200,120500,129300,140600,137500,133900,122400,123500,121700,130200,126900,122300,121800,126600,130100,134300,1.32E+05,131400,123100,125200,129600,136500,140200,144300,143200,137700,131600,121200,113900,116500,128600,142600,147700,138200,134700,135500,147300,149800,158300,153300,154300,150100,150200,148300,139100,138300,1.42E+05,145500,148300,150400,151900,147500,131900
91437,76502,Texas,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145900,155900,158800,152600,152100,143700,152600,154500,149300,148400,149900,154400,148800,142200,143400,144600,145600,150100,149600,143200,140600,146800,157300,158800,1.60E+05,154500,156600,156100,161400,1.67E+05,170100,172700,171400,172400,173800,176800,1.71E+05,168600,168500,176100,183600,187900,184300,175300,170200,
98118,95336,California,1029,240800,232200,232600,213900,205300,190500,186300,176900,1.70E+05,1.65E+05,162600,159200,163900,157200,154500,146200,149500,148200,1.48E+05,146300,1.47E+05,153400,158500,162800,159200,161800,162200,162200,152600,148900,1.47E+05,152100,153800,163300,158700,161100,151800,153300,149700,152100,149600,148900,146900,148600,141800,145300,145200,158100,154400,158200,153400,150500,151300,154400,168900,171700,175900,175900,184700,191800,201700,205300,210400,204600,215400,223600,2.39E+05,240800,241500,247200,246300,242100,238700,244100,250800,254200,248700,253100,252100,258500,250300,253100,261100,275200,278500,273400,274600,278300,282600,280300,280700,279400,2.85E+05,288700,293600,307800,314600,320300,315300,313400,316200,315200,316200,321200,325500,329300,331700,335400,335800,339600,333500,340100,341400,348700,359100,361600,366600,364500,369600,383500,381900,384400,381700,3.76E+05,365400,3.62E+05,367700,3.69E+05,365100,369600,378900,
94352,83854,Idaho,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164800,175100,169500,164600,162600,154700,163800,155700,165700,160700,1.69E+05,163400,165600,163600,172300,175100,1.71E+05,159800,157900,164300,176500,177700,177300,178500,176900,180800,180800,195900,193900,192300,177700,178700,180300,183700,185700,188300,188700,189300,189700,1.92E+05,192300,195800,198700,2.04E+05,200800,201800,1.99E+05,199500,207500,2.08E+05,208400,201700,205800,210500,207800,197500,200500,203500,213300,207800,223400,227900,233400,2.18E+05,221700,219300,227200,224800,2.26E+05,223500,232800,2.43E+05,252700,248900,251800,255300,245900,244500,248200,2.54E+05,259700,251600,2.62E+05,261200,280300,284300,293800,,,
92448,78414,Texas,1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193900,192300,196800,1.95E+05,1.97E+05,192100,1.96E+05,1.97E+05,1.97E+05,196500,201100,203600,203500,200600,202100,204300,204400,204200,210800,214300,216200,207500,208300,208400,212900,225100,225700,221300,209800,213400,207900,203900,191600,207600,207400,220800,2.16E+05,2.23E+05,217400,216800,2.20E+05,217600,224900,2.28E+05,225400,224400,219500,225200,217700,218700,224500
60139,6082,Connecticut,1032,189800,190100,189800,186500,180400,177200,178300,181700,192600,194800,188200,174500,178200,183800,184300,179500,176900,177900,175100,174200,182100,181200,182600,170300,178400,179200,182800,1.79E+05,1.75E+05,178100,170100,1.75E+05,178300,174900,160800,151800,155700,167200,164400,163400,155500,157600,155300,161300,164500,173700,170300,167600,165300,170200,169800,162900,155600,152300,148700,150400,155800,163200,170100,166800,159400,153600,153400,158200,1.54E+05,152100,147500,159600,168700,169700,156200,148300,149900,148800,152200,154200,158200,153400,1.51E+05,1.51E+05,158800,161700,163900,153400,151200,150200,1.54E+05,150600,151900,151800,157900,155600,157200,154900,156400,153900,155600,157600,155900,157500,158200,1.62E+05,1.66E+05,169800,171100,167100,165800,1.70E+05,172800,174800,172500,170500,173100,175200,177100,175600,176900,180500,180100,179200,180200,182400,182900,179600,1.77E+05,179200,179800,183200,187300,184200,1.83E+05,
84344,60089,Illinois,1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241400,227400,224700,230300,235600,230900,227200,240800,238600,253200,2.56E+05,261500,262600,263500,2.60E+05,254500,262300,271400,262700,232200,235900,232700,246900,236100,228200,224500,219700,244600,261100,266100,252300,237200,241600,238700,232100,2.31E+05,243500,230100,236300,222800,241800,235300,250300,252200,252900,243800,251300,250600,252200,260100,268300,273300,2.55E+05,266200,262400,269200,258400,264600,271300,272800,274500,281200,281700,288200,2.92E+05
92042,77581,Texas,1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169300,182500,181200,186800,176700,173500,171500,166600,173600,171900,178600,178200,176300,1.75E+05,176600,178600,181800,183400,187500,186100,176100,191400,198800,208900,193200,193800,1.94E+05,193600,194300,199300,2.04E+05,209200,204300,208400,215100,222600,218400,218800,215300,213800,2.06E+05,207500,211800,214600,2.23E+05,224500,218200,209900,215400,217300,225300,225800,238800,236500,230200,226600,227300,227600,228500,231700,238800,242400,241400,2.46E+05,239800,238300,233600,231900,233600,242200,244800,251800,242200,239100,234800,237500,255900,268400,270200,256600,247900,
96653,92111,California,1035,381800,393700,389300,383300,348500,341600,3.31E+05,341100,342100,334400,329800,324900,325900,332300,347400,348600,347200,336300,337700,304500,306800,3.17E+05,355800,346200,346300,353300,370600,370800,365800,361200,346800,334700,323600,3.26E+05,320100,328200,328900,344200,334200,325900,320300,334100,350400,355600,331400,317700,297600,308500,313200,338200,348600,352400,335600,344600,339700,3.60E+05,354500,362900,358900,3.69E+05,386800,387900,399800,398700,407400,407800,421100,403500,376400,371700,393300,421100,418900,424800,4.16E+05,427900,424600,425200,405700,4.11E+05,420300,414500,401200,380100,401600,410900,435600,431400,439200,4.41E+05,4.41E+05,438800,432200,460300,460500,462200,465500,474100,481100,447400,448900,453600,478900,476900,481900,483600,501400,510400,497600,488800,483900,499400,490400,4.95E+05,491900,503200,509700,513800,534700,537500,535600,542200,550300,580900,559700,5.73E+05,558400,540500,5.34E+05,538600,576300,540900
96026,90045,California,1036,769900,746900,733200,722400,707800,693100,664700,676400,671800,691600,679300,671800,616400,564400,548700,582200,624700,627100,632500,652800,676400,702500,716500,7.32E+05,695600,6.50E+05,645400,654400,666100,641500,668900,664800,675500,654900,668100,639200,630400,637200,6.57E+05,638500,605800,585200,605200,6.08E+05,620800,6.00E+05,5.70E+05,563300,551500,581600,580900,598200,580600,592500,595900,618900,6.05E+05,608400,616700,617900,630100,632700,680500,691600,710800,711800,708700,713500,724700,738500,749200,736900,744500,744400,758200,722500,718800,711700,766300,790400,818800,830300,832400,8.38E+05,8.37E+05,851500,835900,842800,848700,854400,861200,779700,791500,826900,890300,900300,878400,874100,9.10E+05,902900,938200,928100,921500,9.15E+05,915900,938500,963400,997200,1000600,1017900,962400,974700,952800,1005300,1031100,1047500,1019900,993200,998500,1065700,1106300,1136200,1100100,1106600,1105700,1100400,1128700,1123500,1177300,,,
66264,20176,Virginia,1037,3.97E+05,388800,372200,355600,362700,365500,3.54E+05,344400,3.10E+05,309500,317900,333400,326600,283200,296100,301300,364400,374300,3.77E+05,362700,344100,371900,348300,357900,341800,353400,372100,398100,409400,406900,397800,399500,430400,411900,391300,363800,364600,392600,380200,391200,375300,375100,357400,355700,378400,4.12E+05,403500,402900,377600,402500,405100,418300,438900,414700,435400,400700,415300,400100,407200,419400,424200,443500,434300,429700,423500,431900,444900,447300,447600,4.48E+05,446200,443200,437500,452700,446300,456300,4.60E+05,456600,449700,429700,435300,434600,430800,435900,438300,431200,422800,407500,413600,405900,420300,441200,453300,442800,4.47E+05,439900,4.63E+05,435200,442700,447400,452400,456400,4.22E+05,418700,446700,465800,496100,463100,454200,442400,466400,486200,489800,494200,498400,505400,494500,501500,501300,501100,478700,489500,479800,480900,471100,484900,487200,491700,507600,513700,516300,
84279,60010,Illinois,1038,,,,,,,,,,,384600,412900,420100,472600,467500,439200,440600,448800,465400,424300,3.78E+05,3.81E+05,411800,427700,440100,413800,464200,438100,474800,445100,441200,434300,410600,383700,390500,380900,465200,443300,503100,4.49E+05,468100,438300,473300,4.55E+05,453800,433900,438300,430700,431800,434700,457200,446100,435900,427200,406100,404200,4.01E+05,434400,4.77E+05,501600,479600,433500,393200,387400,408500,415800,422700,421700,440500,430300,412900,405900,4.14E+05,450900,443600,4.55E+05,434200,428700,421500,431100,431400,437200,431100,424900,405400,424100,422300,430800,412400,407900,407900,4.01E+05,4.06E+05,385900,384100,3.37E+05,380700,3.76E+05,427400,400800,391800,390100,384800,406900,413800,433500,444400,430300,446300,4.30E+05,458100,441500,458100,462700,463300,4.30E+05,396300,407500,4.07E+05,3.89E+05,359900,3.75E+05,398700,414400,404200,398100,408800,426800,437100,462500,4.64E+05,474500
67790,23669,Virginia,1039,1.80E+05,177500,175200,1.76E+05,176700,179200,173200,179800,176200,179500,175100,171300,1.71E+05,175400,167700,167300,170500,1.73E+05,174600,167300,161500,153300,182800,188100,196500,1.56E+05,157900,158100,170700,1.70E+05,175500,169400,1.66E+05,145800,143300,149100,156900,151500,143200,136400,135500,133800,143700,149200,153400,146400,146300,139400,139800,134900,138200,1.40E+05,138600,145600,135600,153900,139900,143900,124400,134800,131400,1.36E+05,132300,149800,141700,137200,117200,122400,118800,122700,124600,127500,136300,134800,137400,134900,1.39E+05,142100,141400,147900,1.49E+05,157800,145500,145200,142200,152400,1.45E+05,139900,145100,1.51E+05,154400,142300,148700,143400,155700,134100,130600,121200,138400,148900,148400,154500,154900,1.57E+05,157300,156900,154600,1.50E+05,149300,143800,149100,146400,156900,153100,158500,156900,155700,152900,159300,159500,164800,152800,160700,169400,1.88E+05,1.82E+05,164600,1.54E+05,160400,1.59E+05,166900,
78949,48073,Michigan,1040,155700,150200,139800,139700,139200,141200,1.39E+05,139900,138300,136400,124300,120600,106300,97100,96400,98100,99500,95400,99900,106500,111700,120300,126300,130600,120400,111900,105600,111500,108900,99500,89300,83300,91300,96600,102900,97200,98500,99100,1.03E+05,93500,90100,92900,99100,108700,106300,110500,104300,103800,100800,96600,99600,103800,111900,122200,131800,137600,136300,135800,1.41E+05,142400,139900,145900,148100,153900,155600,155800,157100,153800,156700,161200,162800,167100,1.66E+05,166400,163300,162400,163600,165300,167400,1.65E+05,170600,171500,173700,168700,168800,169900,169200,170500,172200,173100,172500,172600,1.75E+05,175800,183900,193200,194400,195700,190900,195400,190300,191500,1.90E+05,196300,195300,197200,198500,2.01E+05,202500,198700,209300,210500,2.10E+05,202500,2.06E+05,210900,212200,212200,212600,221900,213700,2.16E+05,211600,2.21E+05,222800,223300,222900,221600,222200,234500,241300,
72067,32566,Florida,1041,208600,207900,202300,196100,198100,191900,199900,201900,201900,190400,2.01E+05,195900,197200,182100,182600,181500,178600,171600,172400,183100,194600,191600,180100,170500,169800,169600,168800,173400,1.81E+05,183700,185200,179300,1.88E+05,187900,188400,189600,175400,169100,1.60E+05,174700,1.76E+05,187500,175700,1.79E+05,167900,169800,173200,185200,186200,177100,162900,166400,174800,181500,187400,1.91E+05,201200,197300,196300,178500,174600,172800,173800,185600,183500,182300,172600,171900,182700,193100,195800,190500,181400,180200,179400,1.81E+05,185100,189700,190100,195800,196600,195500,192600,191800,196800,1.97E+05,189500,189900,189600,199400,1.98E+05,196900,190900,195300,195200,210600,207100,206300,1.98E+05,193300,195700,193400,202300,207300,209500,209500,206400,219900,220600,227100,215900,218300,222700,224100,223700,218700,222500,224700,228300,240800,241900,244200,233200,234700,233700,231800,235300,2.38E+05,243900,244200,249200,
78154,46514,Indiana,1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110900,108600,107500,106800,114100,1.16E+05,116100,111200,114100,117800,114300,112800,112800,121700,127400,121400,130300,130200,137300,127700,126300,1.26E+05,127300,1.27E+05,129700,1.26E+05,129200,131500,132600,127400,127900,129200,136800,1.30E+05,130700,128200,136100,140800,131200,130600,127500,138300,140900,140800,140400,143900,1.47E+05,152500,146800,144200,139900,134700,140800,1.40E+05,145100,137200,137700,147300,154800,159500,153800,153800,152800,
66830,21220,Maryland,1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148500,133300,135700,128100,140900,138100,142200,140800,1.47E+05,148100,153100,149700,163400,153500,159100,142200,155200,156300,162400,153400,145800,138500,129300,137500,139800,152200,147600,151700,143800,154400,153500,154300,147600,1.53E+05,139500,137800,134200,161400,168400,179300,169800,170900,1.60E+05,173300,170500,171700,165700,165600,1.57E+05,157500,1.54E+05,161200,158900,152300,155900,154500,170800,173800,177200,178700,188400,1.96E+05,195400,191500,186400,187800,182900,182300,181600,180900,173400,156700,
77076,44224,Ohio,1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138600,139700,141200,147900,138100,138200,127100,162600,164400,168900,147800,145200,151200,1.43E+05,147500,136700,141800,139700,148500,146900,147200,189300,1.86E+05,190600,151800,161100,186500,183800,183100,1.60E+05,154700,153300,137600,140100,136300,144100,1.42E+05,144400,143800,147200,146700,145900,160100,158100,161200,149700,154700,158800,157300,153800,153100,154200,156500,153500,156800,166700,169500,166700,158600,154200,149300,154200,157700,169900,168300,175200,179300,194100,186600,183300,169200,174700,169300,171600,173300,176300,1.70E+05,1.70E+05,172200,191700
100214,99362,Washington,1045,164800,1.74E+05,158100,156900,164300,162800,167700,170700,172900,185500,177100,1.89E+05,186600,190400,202500,181700,184300,160200,170500,167500,173500,176600,188700,2.06E+05,203800,188200,166400,169300,175800,175900,172800,180100,181200,200400,187400,2.07E+05,1.96E+05,200200,1.82E+05,181200,182200,182700,178600,167300,167700,1.68E+05,179100,194900,198700,191700,169200,1.59E+05,1.74E+05,185100,192500,194300,187500,203100,189500,193800,1.73E+05,181700,181700,177400,173700,1.73E+05,202600,202900,200500,177900,178200,174700,171500,168600,169800,173100,197300,195800,202200,176400,184700,181800,192500,1.93E+05,191300,185600,200900,207300,206900,197200,193800,201200,196400,196200,193500,223300,229800,2.31E+05,207100,195100,198400,204600,214500,209100,206500,213300,220500,228500,230800,2.22E+05,202700,206200,219500,233600,216800,221100,232500,245400,239900,236800,225400,216100,213500,2.25E+05,233400,227800,232500,2.41E+05,238800,230900,238300,
91253,76108,Texas,1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156400,155900,1.48E+05,150600,152100,155600,148700,154800,154800,163900,161800,161500,164800,169700,171800,1.73E+05,172300,177500,176600,170800,170300,176900,1.82E+05,180300,1.78E+05,182100,183700,183500,181600,184400,181300,178200,179800,175800,
93035,79705,Texas,1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236500,230800,231600,237600,2.41E+05,241600,239100,241200,240200,240800,255600,257200,257200,248900,257800,273300,269800,260100,240900,239500,255900,256800,254500,230600,230900,235300,247100,246900,248100,244400,245400,245500,252600,249900,246100,244800,2.46E+05,249500,243900,245900,244200,259600,263300,264500,274300,282500,287300,269600,2.66E+05,259900,255700,253400,261700,263400,269400,278200,303600,305300,300900,288300,288300,297100,297700,304100,299200,
74664,38128,Tennessee,1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52700,53800,58800,52400,56100,56500,59400,53600,48400,5.00E+04,52900,54900,56200,53300,5.10E+04,5.20E+04,54400,57600,60700,64600,64700,56400,55100,55900,6.10E+04,64800,67300,67300,63500,62100,65300,66900,69900,67400,69900,69900,73400,74200,73400,73700,7.10E+04,71600,70300,68200,74400,71500,72200,62800,65300,6.50E+04,64600,66200,
97772,94566,California,1049,987800,964400,753700,762900,778600,805500,832900,836400,858800,862300,8.80E+05,8.75E+05,863100,779100,725500,661500,673600,714900,726100,726900,666700,663100,687400,711800,7.31E+05,7.08E+05,691600,712400,762300,785800,779500,7.73E+05,736200,761900,727500,739900,666200,656900,659500,681600,702500,726500,757100,751800,764600,7.35E+05,712400,647100,620800,629100,662800,706400,738400,766200,792200,7.99E+05,770600,780600,7.77E+05,816300,823600,820700,848600,836500,861200,844800,863600,870900,872800,872100,898700,895500,883400,844700,846800,869900,882500,888500,907900,910900,940700,9.51E+05,957800,938900,904200,937900,954900,1010200,994700,1011100,980200,981100,950200,929500,950600,997700,1030600,1042400,1054300,1.04E+06,1012400,977900,981500,1015300,1029700,989300,992300,1027800,1093200,1098500,1065900,1047500,1092600,1163100,1172100,1148400,1164200,1208600,1.20E+06,1121600,1122500,1108600,1174200,1183400,1232700,1224300,1235100,1226600,1210200,,,
99179,97302,Oregon,1050,206900,199800,198100,210100,211600,234600,222400,224700,2.04E+05,203800,204200,203800,205100,198800,203500,203300,210700,204300,204300,193700,193800,202500,183200,180700,166300,1.87E+05,176500,178300,185100,188400,191800,176500,192200,176800,1.83E+05,165900,170300,164400,160900,165700,1.66E+05,174100,166400,169200,156100,162900,169900,163200,163600,146600,158400,153100,166500,168200,185100,188700,189300,178800,174500,171400,1.67E+05,162500,167200,169700,181700,1.85E+05,200900,200600,205500,194600,191100,1.89E+05,195100,190800,193300,189600,194300,206200,209200,207500,195600,198300,1.92E+05,195700,190200,201900,2.02E+05,207400,2.11E+05,204100,204500,203100,212600,217200,224400,233900,235200,237100,233900,238900,239300,238200,237100,236900,240100,239300,238900,2.41E+05,244500,247700,251800,251700,250100,253900,258200,2.69E+05,2.72E+05,2.73E+05,267700,260100,268100,279600,280600,278100,277100,289900,3.00E+05,308400,307300,301900,290900,
