"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-02-28,17050,"Blacksburg","VA","Blacksburg-Christiansburg-Radford","Montgomery County",897,287500,-0.00173611111111111,0.00314026517794836,0.0508040935672515,0.0399155572876686,0.0171678167285212,"2019-01","2019-Q1",288000,-0.00173611111111111,"2018-12"
2019-02-28,11274,"El Centro","CA","El Centro","Imperial County",898,209000,0.000957854406130268,-0.00143334925943622,0.0413552566018934,0.0767523259430924,0.036028296493118,"2006-05","2006-Q2",261900,-0.201985490645284,"2005-05"
2019-02-28,52480,"Helena","MT","Helena","Lewis and Clark County",899,255700,0.00629673356946084,0.0293880837359098,0.10025817555938,0.040165120555848,0.0326155991532846,"2019-02","2019-Q1",255700,0,"2019-02"
2019-02-28,11738,"Griffin","GA","Atlanta-Sandy Springs-Roswell","Spalding County",900,122700,-0.0024390243902439,0.0191029900332226,0.146728971962617,0.101703054293849,0.0286562827888799,"2019-01","2019-Q1",123000,-0.0024390243902439,"2019-01"
2019-02-28,30424,"Bensalem","PA","Philadelphia-Camden-Wilmington","Bucks County",901,256400,0.00786163522012579,0.0211071286340104,0.0388978930307942,0.0315652392568726,0.00587999840890574,"2007-09","2007-Q3",262200,-0.0221205186880244,"2006-06"
2019-02-28,12560,"Margate","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",902,204600,0.00491159135559921,0.0168986083499006,0.0923651895355045,0.127671370123763,0.0480199887584885,"2006-12","2006-Q4",241600,-0.153145695364238,"2005-09"
2019-02-28,27808,"Wayne","NJ","New York-Newark-Jersey City","Passaic County",903,442100,-0.00180627681192143,-0.00651685393258427,0.00913033553983109,0.0193509608727709,-0.00503740000579944,"2006-07","2006-Q3",554100,-0.202129579498285,"2004-04"
2019-02-28,10614,"Buford","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",904,257400,0.00272691858200234,0.0161863403079353,0.0747390396659708,0.0717843984980444,0.0305554307576017,"2019-02","2019-Q1",257400,0,"2019-02"
2019-02-28,52580,"Hot Springs","AR","Hot Springs","Garland County",905,134900,0.00297397769516729,0.00521609538002981,0.0258555133079848,0.0264364109884898,0.0061321640556391,"2019-02","2019-Q1",134900,0,"2019-02"
2019-02-28,6943,"Santee","CA","San Diego-Carlsbad","San Diego County",906,519400,-0.00249663913961974,-0.00479018969151178,0.0252664824318989,0.0553245867382872,0.0432527335606412,"2018-11","2018-Q4",521900,-0.00479018969151178,"2018-10"
2019-02-28,28066,"Zanesville","OH","Zanesville","Muskingum County",907,113900,-0.00262697022767075,0.0124444444444444,0.111219512195122,0.0539109664603035,0.0184172602162274,"2019-01","2019-Q1",114200,-0.00262697022767075,"2019-01"
2019-02-28,14603,"Weymouth","MA","Boston-Cambridge-Newton","Norfolk County",908,399100,0.00579637096774193,0.0142312579415502,0.0499868455669561,0.0651429678459778,0.0325553072145701,"2019-02","2019-Q1",399100,0,"2019-02"
2019-02-28,9662,"Oregon City","OR","Portland-Vancouver-Hillsboro","Clackamas County",909,416200,0.00507123883120019,0.00945913170021829,0.0639059304703476,0.0908898398138891,0.0396565618186664,"2019-02","2019-Q1",416200,0,"2019-02"
2019-02-28,43956,"Asheboro","NC","Greensboro-High Point","Randolph County",910,126800,0.00316455696202532,0.0152121697357886,0.136200716845878,0.0434678618947419,0.0124885558503254,"2019-02","2019-Q1",126800,0,"2019-02"
2019-02-28,30829,"Chantilly","VA","Washington-Arlington-Alexandria","Loudoun County",911,549200,0.00512445095168375,0.0140324963072378,0.032136816387897,0.0227398895362521,0.0247933730894787,"2005-11","2005-Q4",590000,-0.0691525423728814,"2005-05"
2019-02-28,46465,"McLean","VA","Washington-Arlington-Alexandria","Fairfax County",912,951600,-0.00397739166841114,-0.00324709332774694,0.0114795918367347,0.0204487462342735,0.0229933101820836,"2018-05","2018-Q2",969600,-0.0185643564356436,"2018-03"
2019-02-28,6395,"Paramount","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",913,428500,0.00445382090951711,0.0199952392287551,0.0430866601752678,0.0952375466051645,0.0428739457950016,"2007-01","2007-Q1",439100,-0.0241402869505807,"2006-06"
2019-02-28,12765,"Minot","ND","Minot","Ward County",914,251400,0.00842358604091456,0.0337171052631579,0.116836961350511,0.0225278926501142,0.0508458374421386,"2019-02","2019-Q1",251400,0,"2019-02"
2019-02-28,53026,"Loganville","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",915,212300,0.00283419933868682,0.0196926032660903,0.0948942753996906,0.0857533533277446,0.0303076954171924,"2019-02","2019-Q1",212300,0,"2019-02"
2019-02-28,52285,"Grand Island","NE","Grand Island","Hall County",916,157000,0.000637348629700446,0.0129032258064516,0.0558170813718897,0.0541695538491849,0.0373542144873722,"2019-02","2019-Q1",157000,0,"2019-02"
2019-02-28,32955,"Morristown","TN","Morristown","Hamblen County",917,122500,-0.00809716599190283,-0.0160642570281124,0.024247491638796,0.0482192868001248,0.0214244358915303,"2018-09","2018-Q3",125800,-0.0262321144674086,"2018-06"
2019-02-28,52840,"Lagrange","GA","LaGrange","Troup County",918,120600,0.00583819849874896,0.0237691001697793,0.101369863013699,0.0482162339561867,0.0112833446893934,"2019-02","2019-Q1",120600,0,"2019-02"
2019-02-28,16554,"Euless","TX","Dallas-Fort Worth-Arlington","Tarrant County",919,240200,0.0054416073670992,0.0156448202959831,0.0898366606170599,0.101846168513022,0.0539705253920268,"2019-02","2019-Q1",240200,0,"2019-02"
2019-02-28,14730,"Wyoming","MI","Grand Rapids-Wyoming","Kent County",920,147600,0.000677966101694915,0.010958904109589,0.11144578313253,0.110745142734507,0.0431961806227685,"2019-02","2019-Q1",147600,0,"2019-02"
2019-02-28,17394,"Charleston","WV","Charleston","Kanawha County",921,107400,0,-0.0110497237569061,-0.0677083333333333,0.0107675731057573,0.00706388191598628,"2016-05","2016-Q2",118400,-0.0929054054054054,"2015-04"
2019-02-28,38520,"Findlay","OH","Findlay","Hancock County",922,144800,0.00555555555555556,0.00835654596100279,0.0530909090909091,0.0396770593373517,0.0187093528124052,"2019-02","2019-Q1",144800,0,"2019-02"
2019-02-28,5470,"Lacey","WA","Olympia-Tumwater","Thurston County",923,297400,0.00439040864572779,0.0195406239286939,0.0740339472733839,0.0734052202016164,0.0230046089493072,"2019-02","2019-Q1",297400,0,"2019-02"
2019-02-28,33498,"Port Orange","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County",924,224300,0.00718455321059722,0.0227998176014592,0.0575200377180575,0.0865628268711225,0.0330739866175556,"2006-06","2006-Q2",255900,-0.123485736615866,"2005-09"
2019-02-28,13364,"Port Arthur","TX","Beaumont-Port Arthur","Jefferson County",925,66500,0.00605143721633888,0.0342146189735614,0.113902847571189,0.0557540040250029,0.0249007953766778,"2019-02","2019-Q1",66500,0,"2019-02"
2019-02-28,26225,"Novi","MI","Detroit-Warren-Dearborn","Oakland County",926,341200,0.0038246543100912,0.00235017626321974,-0.0215084599942644,0.0556995733857111,0.0460560993903061,"2018-04","2018-Q2",352300,-0.0315072381493046,"2017-09"
2019-02-28,11626,"Glendora","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",927,606000,0.0014873574615766,0.00414250207125104,0.0212335692618807,0.0542604495661041,0.0354600255324209,"2019-02","2019-Q1",606000,0,"2019-02"
2019-02-28,38134,"Danville","CA","San Francisco-Oakland-Hayward","Contra Costa County",928,1301500,0.0000768403258029814,-0.00656438439813755,0.0207843137254902,0.0536538413206329,0.0471146480446354,"2018-10","2018-Q4",1314500,-0.0098896918980601,"2018-07"
2019-02-28,33306,"Palm Desert","CA","Riverside-San Bernardino-Ontario","Riverside County",929,350600,0.00631458094144661,0.021859516176042,0.059214501510574,0.0324909739168575,0.0156069354559412,"2006-04","2006-Q2",453100,-0.226219377620834,"2004-08"
2019-02-28,126392,"The Hammocks","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",930,328300,0.00428265524625268,0.0107758620689655,0.0593739916101968,0.0897676882549656,0.0402759926406078,"2007-04","2007-Q2",340200,-0.0349794238683128,"2006-08"
2019-02-28,6884,"Saint Clair Shores","MI","Detroit-Warren-Dearborn","Macomb County",931,148800,0.00472653612424038,0.00949796472184532,0.0628571428571429,0.10480822845645,0.042117454702014,"2019-02","2019-Q1",148800,0,"2019-02"
2019-02-28,30527,"Bonita Springs","FL","Cape Coral-Fort Myers","Lee County",932,334600,-0.00297973778307509,-0.00475907198096371,0.0114873035066505,0.053370729221744,0.0272981563729682,"2006-06","2006-Q2",439300,-0.238333712724789,"2005-05"
2019-02-28,25646,"Longwood","FL","Orlando-Kissimmee-Sanford","Seminole County",933,290200,0.0090403337969402,0.0283486888731396,0.0692704495210022,0.0699054814054503,0.0243708519042916,"2006-06","2006-Q2",322600,-0.100433973961562,"2005-10"
2019-02-28,24349,"Delano","CA","Bakersfield","Kern County",934,215000,0.00420364315740308,0.0175106483672504,0.0601577909270217,0.0928859398938988,0.0436096322861574,"2006-12","2006-Q4",235200,-0.0858843537414966,"2006-06"
2019-02-28,30785,"Castro Valley","CA","San Francisco-Oakland-Hayward","Alameda County",935,841000,-0.00766961651917404,-0.016029016029016,0.00226433083065189,0.0696867019580285,0.0548388080477002,"2018-11","2018-Q4",854700,-0.016029016029016,"2018-03"
2019-02-28,397214,"Hamburg","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",936,174200,0.00403458213256484,0.00577367205542725,0.0375223347230494,0.0417223002805667,0.0268137469070582,"2019-02","2019-Q1",174200,0,"2019-02"
2019-02-28,46105,"Lake Havasu City","AZ","Lake Havasu City-Kingman","Mohave County",937,274800,0.00512070226773957,0.0307576894223556,0.143094841930116,0.0969684198836262,0.0421216128218111,"2019-02","2019-Q1",274800,0,"2019-02"
2019-02-28,395560,"Newburgh","NY","New York-Newark-Jersey City","Orange County",938,216000,0.00840336134453781,0.0246679316888046,0.137440758293839,0.0398082638820541,-0.00809941532711977,"2006-04","2006-Q2",269300,-0.197920534719644,"2004-07"
2019-02-28,5371,"Kalispell","MT","Kalispell","Flathead County",939,275800,0.00510204081632653,0.017336776097381,0.0892575039494471,0.0754604151612286,0.033123642304955,"2019-02","2019-Q1",275800,0,"2019-02"
2019-02-28,29143,"Lincoln","CA","Sacramento--Roseville--Arden-Arcade","Placer County",940,471200,0.00170068027210884,0.0212397052449068,0.0378854625550661,0.05408431598796,0.0423571969898402,"2005-10","2005-Q4",481100,-0.0205778424443983,"2005-06"
2019-02-28,45602,"Hacienda Heights","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",941,663900,0.00105548854041013,0.00181077410593029,0.00651910248635537,0.0429514172465968,0.0404199510518677,"2019-02","2019-Q1",663900,0,"2019-02"
2019-02-28,28948,"Owings Mills","MD","Baltimore-Columbia-Towson","Baltimore County",942,263800,0.00113851992409867,0.00418728587742672,0.0232738557020946,0.0231294196708685,-0.00250494318100991,"2006-10","2006-Q4",316700,-0.167035048942217,"2005-02"
2019-02-28,136166,"Coeur d'Alene","ID","Coeur d'Alene","Kootenai County",943,322400,0.0128809299403079,0.0423537019075331,0.160965070219661,0.107154557407602,0.0412022557496892,"2019-02","2019-Q1",322400,0,"2019-02"
2019-02-28,3869,"Buckeye","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",944,222000,0.00225733634311512,0.0113895216400911,0.0662824207492795,0.079699273842218,0.0420860062469273,"2006-07","2006-Q3",247900,-0.104477611940299,"2005-09"
2019-02-28,5834,"Mason","OH","Cincinnati","Warren County",945,265000,0.00378787878787879,0.00875523410734678,0.0532591414944356,0.0471255456370012,0.0287984408181692,"2019-02","2019-Q1",265000,0,"2019-02"
2019-02-28,25550,"Lenexa","KS","Kansas City","Johnson County",946,294500,0.00238257317903336,0.0120274914089347,0.068190061661226,0.0627842155209248,0.031294743757855,"2019-02","2019-Q1",294500,0,"2019-02"
2019-02-28,5445,"Klamath Falls","OR","Klamath Falls","Klamath County",947,168800,0.000592768227622999,0.00476190476190476,0.0649842271293375,0.0595588265177867,0.00720906478240146,"2006-10","2006-Q4",184400,-0.0845986984815618,"2006-02"
2019-02-28,44568,"Chesterfield","VA","Richmond","Chesterfield County",948,261900,0.00653343581860108,0.0198598130841121,0.0282685512367491,0.0559382445526462,0.0112414455128733,"2019-02","2019-Q1",261900,0,"2019-02"
2019-02-28,25146,"Hoboken","NJ","New York-Newark-Jersey City","Hudson County",949,712300,-0.00433324014537322,-0.0153442079071053,-0.0826786864133934,0.0463529790836936,0.0333870730611323,"2017-10","2017-Q4",784700,-0.0922645597043456,"2016-12"
2019-02-28,41665,"West Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Yolo County",950,375700,0.00133262260127932,0.00994623655913979,0.0456443083774005,0.0855719957837233,0.0445361914129176,"2006-02","2006-Q1",385800,-0.0261793675479523,"2005-07"
2019-02-28,33258,"Ormond Beach","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County",951,251200,0.0056044835868695,0.0203086921202275,0.0541334452370961,0.0907530007143455,0.0320143045638994,"2006-07","2006-Q3",301700,-0.167384819356977,"2005-05"
2019-02-28,54409,"Shoreline","WA","Seattle-Tacoma-Bellevue","King County",952,577000,-0.00328208671618587,-0.00671372008951627,-0.0241840013529511,0.120414583558142,0.0544374281116531,"2018-06","2018-Q2",598600,-0.0360841964584029,"2018-01"
2019-02-28,44918,"Desoto","TX","Dallas-Fort Worth-Arlington","Dallas County",953,225100,0.00851254480286738,0.0387632671896631,0.146714212939379,0.113330023936877,0.0516028077252058,"2019-02","2019-Q1",225100,0,"2019-02"
2019-02-28,21417,"Yucaipa","CA","Riverside-San Bernardino-Ontario","San Bernardino County",954,379300,0.00131995776135164,0.00850837543206594,0.052441731409545,0.0742729069142034,0.0448468530212416,"2006-06","2006-Q2",413700,-0.0831520425429055,"2005-08"
2019-02-28,23533,"Athens","AL","Huntsville","Limestone County",955,148100,-0.00134861766689144,0.00679809653297077,0.084981684981685,0.0346620594879259,0.0151695042515825,"2019-01","2019-Q1",148300,-0.00134861766689144,"2019-01"
2019-02-28,31119,"Crossville","TN","Crossville","Cumberland County",956,144200,0.000693962526023595,0.00909727081875437,0.0785340314136126,0.0650988214062214,0.0189660995622982,"2019-02","2019-Q1",144200,0,"2019-02"
